collection_date,search_term,video_id,title,description,channel_title,published_at,view_count,like_count,comment_count,favorite_count,duration,definition,caption
2026-07-07,data analytics,yZvFH7B6gKI,What Is Data Analytics? - An Introduction (Full Guide),Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What exactly is data analytics ...,CareerFoundry,2021-03-25T13:13:45Z,2164940,50909,922,0,PT9M4S,hd,true
2026-07-07,data analytics,aUTfF62Pdlw,"Data Analyst Full Guide 2026 (FREE) | Skills, SQL, Power BI, Portfolio & AI #dataanalyst #analytics",Thinking of becoming a Data Analyst in 2026? Before spending ₹1.5 Lakhs on expensive courses or blindly following random ...,Sarven N,2026-06-16T12:30:31Z,19505,825,151,0,PT10M4S,hd,false
2026-07-07,data analytics,dJA7k58zlA8,How I'd become a data analyst (if i had to start over) in 2026,Data Analyst Roadmap 2026. A data analyst career path can be broken down into 3 simple steps with timelines so that it's easy to ...,Agatha,2024-01-12T14:00:27Z,1182947,54449,1442,0,PT8M57S,hd,true
2026-07-07,data analytics,7boq1lWlTxE,Data Analyst Roadmap 2026 | DO NOT Learn Data Analytics Without Watching This!,"If you want to become a Data Analyst and build a rewarding data analytics career, this video is your complete step-by-step ...",Akber Shaikh,2025-10-10T12:30:13Z,401667,18391,542,0,PT9M38S,hd,false
2026-07-07,data analytics,YRJbhFLLPyE,The Complete Data Analyst Roadmap,Go from zero to a data analyst in 8-16 months. This step-by-step roadmap covers the essential skills you must learn to become a ...,Programming with Mosh,2024-08-06T13:00:37Z,760353,19359,371,0,PT4M8S,hd,false
2026-07-07,data analytics,SfE3aO3LWi0,I started my data analyst career taking these beginner courses,This video is specifically for anyone who is new to the data analysis field and looking to have an idea of what competences are ...,Wale Gbads,2021-05-11T19:28:57Z,597031,26849,1560,0,PT8M16S,hd,true
2026-07-07,data analytics,kghcAk7l6eA,Introduction to Data Analysis with Excel: 2-Hour Training Tutorial,Download the free course exercise files to follow along ...,Simon Sez IT,2023-03-07T16:00:09Z,839351,14098,328,0,PT1H53M40S,hd,false
2026-07-07,data analytics,4x4YI3chd6A,The FASTEST Data Analyst Roadmap for Career Changers in 2026 [FREE COURSE],"Work with me to launch your new data career: https://bit.ly/4gbSqhA I'm a self taught data scientist and founder of Data in Motion, ...",Kedeisha Bryan - Your Data Career Coach,2025-04-09T21:00:49Z,21926,1028,91,0,PT57M7S,hd,false
2026-07-07,data analytics,pCJ15nGFgVg,Excel for Data Analytics - Full Course for Beginners,"FREE Course Files & Projects https://lukeb.co/excel_files Supporter Access: Problems, Certificate, & More ...",Luke Barousse,2024-10-14T12:01:06Z,3121886,74343,4028,0,PT10H59M43S,hd,false
2026-07-07,data analytics,gcF31GuwSEs,What Is Data Analytics? | Data Analytics Explained | Data Analytics In 8 Minutes | Simplilearn,"""️  IBM - Data Analyst ...",Simplilearn,2024-12-17T14:30:18Z,23822,539,58,0,PT7M34S,hd,false
2026-07-07,data analytics,_g5roKHj95o,Master Data Analysis on Excel in Just 10 Minutes,AD: Sign up to enroll for a 7-day free trial with Coursera now!,Kenji Explains,2023-02-26T18:45:01Z,3258339,66267,779,0,PT11M32S,hd,true
2026-07-07,data analytics,rcL7C5YzHR8,Beginner to PRO Data Analysis with Excel - FREE Adv. Masterclass in TELUGU,"Want to learn how to perform data analysis in Excel from beginning to end? This is the video! In this video, you are going to learn: ...",Chandoo - Tech in Telugu,2024-03-28T07:00:30Z,613265,19116,505,0,PT36M4S,hd,false
2026-07-07,data analytics,dcXqhMqhZUo,Data Analytics vs Data Science,Explore analytics tools and solutions → https://ibm.biz/BdSPGc Are you interested in data science? And have you heard of data ...,IBM Technology,2023-11-08T12:00:38Z,760153,15077,244,0,PT6M30S,hd,true
2026-07-07,data analytics,Hk4rRvmZPQ8,Data Analyst Roadmap 2026 | The NEW Way To Become a Data Analyst,Free 3-Step Data Analytics Roadmap & SQL Course ⬇️ FREE 3-Step Data Analytics Roadmap ...,"Jess Ramos | Data, AI, & Tech ⚡️",2025-10-07T18:51:03Z,85919,3448,162,0,PT10M53S,hd,false
2026-07-07,data analytics,rGx1QNdYzvs,FREE Data Analyst Bootcamp!!,Take my Full Courses and Practice Technical Question on Analyst Builder: https://www.analystbuilder.com/ Link to Data Analyst ...,Alex The Analyst,2023-02-07T12:30:11Z,2838107,60698,2560,0,PT6M52S,hd,false
2026-07-07,data analytics,cnjhHZNJEDk,"2026 FREE Data Analyst Bootcamp [24 Hours+] for FREE | SQL, Excel, Python, Power BI, GitHub, AWS",Check out all my Full Courses on Analyst Builder: https://www.analystbuilder.com/ 25% Off Analyst Builder Code: BOOTCAMP In ...,Alex The Analyst,2026-05-19T12:30:29Z,426315,18809,1053,0,P1DT4H41M8S,hd,false
2026-07-07,data analytics,_8GBpihMjfI,There's No More Data Analyst Jobs…Now What?,"Work with me 1:1: https://bit.ly/4pbHrc2 Think there are no more data analyst jobs? That's a lie keeping you stuck. In this video, I ...",Kedeisha Bryan - Your Data Career Coach,2025-07-15T13:26:19Z,100021,4167,172,0,PT8M4S,hd,false
2026-07-07,data analytics,7mz73uXD9DA,SQL for Data Analytics - Learn SQL in 4 Hours,"FREE Course Databases & Links https://lukebarousse.com/sql Supporter Access: Problems, Certificate, & More ...",Luke Barousse,2024-03-11T10:00:11Z,1573851,36535,1500,0,PT4H8M41S,hd,false
2026-07-07,data analytics,zwasdVPPFFw,Data Analytics For Beginners | Introduction To Data Analytics | Data Analytics Using R | Simplilearn,"""️  IBM - Data Analyst ...",Simplilearn,2020-04-24T14:30:14Z,649837,9081,63,0,PT51M24S,hd,false
2026-07-07,data analytics,61vK_MliOSM,Data Analytics Explained: The 21 Most Important Concepts to Know,"Join my Academy, learn Data & AI skills and land a job   https://go.analyticsautomation.academy/2R3YMq On the surface, ...",Lore So What,2025-09-21T12:15:00Z,47160,1829,51,0,PT24M55S,hd,false
2026-07-07,data analytics,q5MOKiZzSFA,This is how you'll become a REMOTE Data Analyst in 2026 (FULL Guide),Try DataCamp Free: SQL Track: https://datacamp.pxf.io/E0KXDW Power BI Track: https://datacamp.pxf.io/7Xa2nr Remote data ...,Matt Mike,2026-03-23T14:05:49Z,100095,3558,71,0,PT14M18S,hd,false
2026-07-07,data analytics,vqZ1C2elmac,"Data Analytics Tutorial For Beginners Complete Course | Foundations: Data, Data, Everywhere, Google",Data Analytics Professional Certificate Complete Courses.,My Lesson,2021-07-09T18:59:11Z,658325,11402,307,0,PT2H35M41S,hd,false
2026-07-07,data analytics,7fkkpGNAcAg,Data Analyst 👉🏻 Data + AI Analyst,"how to become data analyst with gen ai Want to become a Data Analyst in the age of Generative AI? In this video, I'll show you ...",uday,2026-04-20T12:30:19Z,19344,871,160,0,PT13M15S,hd,false
2026-07-07,data analytics,ywZXpfdqg1o,What Does a Data Analyst Actually Do?,What Does a Data Analyst Actually Do? | Let's look at what a Data Analyst actually does from start to finish. We will then look at ...,Alex The Analyst,2020-07-29T13:48:00Z,1131619,21584,527,0,PT4M18S,hd,false
2026-07-07,data analytics,FwjaHCVNBWA,Power BI for Data Analytics - Full Course for Beginners,"FREE Course Files & Projects https://lukeb.co/powerbi-files Supporter Access: Problems, Certificate, & More ...",Luke Barousse,2025-06-11T12:00:29Z,1142089,22872,1000,0,PT8H24M31S,hd,false
2026-07-07,data analytics,qrbf9DtR3_c,Excel Data Analysis Full Course Tutorial (7+ Hours),Excel Data Analysis Full Course Tutorial (7+ Hours) Get Ad-Free Training by becoming a member today!,Learn Skills Daily,2024-05-31T16:30:07Z,2069409,51464,1108,0,PT7H11M22S,hd,true
2026-07-07,data analytics,PSNXoAs2FtQ,"Data Analyst Bootcamp for Beginners (SQL, Tableau, Power BI, Python, Excel, Pandas, Projects, more)",Become a data analyst by following along with this massive course. You will learn the core topics that data analysts need to know.,freeCodeCamp.org,2024-01-09T14:51:14Z,2055307,59167,1217,0,PT19H23M46S,hd,false
2026-07-07,data analytics,3MQCWFsqBF4,How to Get a Data Analyst Job in 2026,"My LATEST BOOK that teaches you everything you need to know about ChatGPT: http://mng.bz/xjg7. For a 35% discount, use my ...",Natassha Selvaraj,2025-03-03T09:20:50Z,456892,17639,586,0,PT23M51S,hd,true
2026-07-07,data analytics,t2oOFs4WgI0,Beyond the Numbers: A Data Analyst Journey | Anna Leach | TEDxPSU,"When doing data analysis, investing time with people and the process of analyzing data, as well as it's resources, will allow you to ...",TEDx Talks,2018-03-02T16:36:50Z,1141140,41546,4262,0,PT13M42S,hd,false
2026-07-07,data analytics,hGCKdMsfU7g,How I’d Become a Data Analyst in 2026 (the full roadmap),MENTORSHIP – Ready to become a standout data analyst? Applications for the next cohort are open! Apply here ...,Christine Jiang,2026-01-02T14:01:10Z,214144,10921,291,0,PT14M36S,hd,true
2026-07-07,data analytics,GbL-42kv5LI,Data Analytics for Beginners | Google Data Analytics Certificate,"Explore the data ecosystem, find out where data analytics fits into that system, and go over some common misconceptions you ...",Google Career Certificates,2021-02-25T17:40:58Z,1911834,15278,426,0,PT17M48S,hd,true
2026-07-07,data analytics,x-adGaN2pNI,Life of a Data Analyst: Expectation vs Reality,Land A High Paying Data Role ⬇️ https://dataengineerinterviews.com/optin-yt-org?el=lifedashort&htrafficsource=ytorganic Ever ...,Data Engineer Academy,2024-03-05T19:00:24Z,1018628,7096,51,0,PT11S,hd,false
2026-07-07,data analytics,sF5FyLeSR-8,Fastest way to become a self taught data analyst and get a job,Data Analyst in Python by DataCamp: https://datacamp.pxf.io/raO5vj Data Analyst Certification by DataCamp: ...,Mo Chen,2025-04-16T14:01:26Z,78104,2806,94,0,PT8M11S,hd,false
2026-07-07,data analytics,tqmExNhqGxw,Stop Learning Everything! Do This Instead in Data Analytics,,Tina Okonkwo,2025-04-13T09:16:47Z,41254,3047,71,0,PT3M1S,hd,false
2026-07-07,data analytics,d8U2G2_7dnM,Data Analyst Roadmap 2026 | How I'd learn Data Analytics in 2026,"One career role that has been the entry gate for many to enter the Data & AI field is ""Data Analyst"". In this video, we will look at the ...",codebasics,2025-12-20T12:30:59Z,106650,3426,399,0,PT1H5M35S,hd,false
2026-07-07,data analytics,lgCNTuLBMK4,A Beginners Guide To The Data Analysis Process,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 What is the data analysis ...,CareerFoundry,2021-09-30T10:00:32Z,1038382,18104,206,0,PT10M20S,hd,true
2026-07-07,data analytics,L3iD_fiwvLI,Don't Become a Data Analyst (Do THIS Instead),"Work with me to launch your data career: http://bit.ly/4mHlJdh Think data analyst jobs are disappearing? In this video, I break ...",Kedeisha Bryan - Your Data Career Coach,2025-10-02T13:32:05Z,220892,9255,333,0,PT10M35S,hd,false
2026-07-07,data analytics,TFFzNjWkhDk,How I Would Learn to be a Data Analyst,My FREE Course to be a Data Analyst https://lukeb.co/da-crash-course My Data Skills App https://datanerd.tech ...,Luke Barousse,2026-05-27T12:00:19Z,41898,1548,89,0,PT14M11S,hd,false
2026-07-07,data analytics,YsRDM6eoRq8,Don't Become a Data Analyst if,What are some other reasons to not become a data analyst? #dataanalyst #dataengineer #datascientist #learntocode #swe #sql.,Sundas Khalid,2024-08-13T14:08:48Z,3214873,79423,1246,0,PT1M,hd,false
2026-07-07,data analytics,dpbULzVJUJo,How To Become A Data Analyst With No Degree Or Prior Experience #dataanalyst #tech #breakingintotech,,Jaylon Reneee,2025-01-23T23:53:15Z,10127,418,23,0,PT1M33S,hd,false
2026-07-07,data analytics,AxA384om0lQ,How to Become a Data Analyst in 2026 (starting from 0),Follow this roadmap w/ The Data Analytics Accelerator (My Bootcamp): https://datacareerjumpstart.com/daa ⌚ TIMESTAMPS ...,Avery Smith | Data Analyst,2025-11-11T13:00:06Z,242284,8413,324,0,PT24M11S,hd,false
2026-07-07,data analytics,1PAy6d16ADQ,"IBM Data Analyst Complete Course | Data Analyst Tutorial For Beginners,",Build job-ready skills by learning from the best Get started in the in-demand field of data analytics with a Professional Certificate ...,My Lesson,2022-11-17T23:08:16Z,2784411,76996,970,0,PT15H18M23S,hd,false
2026-07-07,data analytics,t2VuELCQBHA,"What I *actually* do as a data analyst | salary, job, harsh reality","Day in the life of a data analyst including data analyst skills, the workflow, the data analyst role and responsibilities, what is a data ...",Agatha,2024-01-19T14:00:42Z,486864,17641,454,0,PT8M44S,hd,true
2026-07-07,data analytics,MniugV9Eifw,Top 3 AI tools for data analytics #aitools,,digitalSamaritan,2025-09-05T19:10:19Z,25436,898,2,0,PT38S,hd,false
2026-07-07,data analytics,d73vYX8gsuQ,Data Analytics for Beginners | Data Analytics Training | Data Analytics Course | Intellipaat,Intellipaat Data Analytics Training: https://intellipaat.com/data-analytics-master-training-course/ In this Data Analytics for beginners ...,Intellipaat,2021-02-17T18:34:29Z,2541230,7439,214,0,PT3H50M19S,hd,false
2026-07-07,data analytics,NOJKAzIH8hA,How to tell if a career in Data Analytics is right for you...,Curious about a career in Data Analytics? Book a call with a program advisor: https://bit.ly/47LEBk3 Get started today with ...,CareerFoundry,2022-09-16T12:00:26Z,751542,26820,420,0,PT7M12S,hd,true
2026-07-07,data analytics,SA_SDo-cqpg,Excel Full Course for Data Analysis with Projects [ 2 Hours] | Excel Tutorial 2025,"Welcome to our Excel Full Course for Data Analysis with Projects! In this in-depth tutorial, we explore the powerful capabilities of ...",WsCube Tech,2023-05-21T13:30:16Z,2112465,51162,912,0,PT2H45M23S,hd,true
2026-07-07,data analytics,lpEEhAci7Hw,5 Data Analyst Courses Worth More than a Degree,5 Data Analyst Courses Worth More than a Degree Level up with DataCamp https://datacamp.pxf.io/jRzKea Get Access with ...,Anton's Library,2026-04-21T13:01:33Z,36290,0,11,0,PT10M48S,hd,false
2026-07-07,data analytics,NNtUKMun_TI,How to become a Data Analyst in 2025,,Mariam Adebola,2024-11-28T19:00:12Z,35562,1123,31,0,PT28S,hd,false
2026-07-07,data analytics,F25knulvz-A,What do data analysts DO?! Here's a project walkthrough for an entry level data analyst! This goes b,"What do data analysts DO?! Here's a project walkthrough for an entry level data analyst! This goes by fast because we're on tiktok, ...",Charlotte Chaze | Break Into Tech,2023-07-02T00:36:35Z,1296301,41831,438,0,PT1M,hd,false
2026-07-07,data analytics,k8zkx6pTeXY,Data Analyst Roadmap 2025-26 For 3.5 LPA to 10 + LPA #dataanalytics,,Traidev Official ,2025-09-02T12:07:17Z,398840,4676,13,0,PT9S,hd,false
2026-07-07,data analytics,481lC6AeLIg,Roadmap to Becoming a Data Analyst in 2026 #roadmap,DataAnalyst #DataAnalyticsRoadmap #CareerInData #SQL #Excel #PythonForDataAnalysis #PowerBI #Tableau ...,Co-Coder,2025-04-12T08:54:27Z,2061056,0,64,0,PT6S,hd,false
2026-07-07,data analytics,jmXDnRHR4cw,Data Analyst Explained in 1 Minute ! 📚 #shorts #dataanalyst,Join our Live 4 Month Job-Ready BOOTCAMPS: Full Stack Development – Build web apps from scratch ...,Error Makes Clever,2023-05-21T08:29:54Z,2037232,131241,532,0,PT59S,hd,false
2026-07-07,data analytics,A0HXcDkq9OY,Is it even worth it to become a data analyst in 2026?,Hi I'm Mo. I teach AI and data skills that solve real problems at work. Start here → https://mochen.io Partnerships ...,Mo Chen,2026-02-19T14:00:19Z,25338,747,86,0,PT4M30S,hd,false
2026-07-07,data analytics,MOzEvNYvbik,"Data Analyst Bootcamp (FREE 35+ Hour Full Course) - SQL, Excel, Power BI, Python, AI & GitHub",Free 5-Day Data Analyst Crash Course https://lukeb.co/da-crash-course Data Analyst Course Bundle (400+ interview problems ...,Luke Barousse,2026-06-02T12:00:29Z,107648,5724,358,0,P1DT11H37M5S,hd,true
2026-07-07,data analytics,wUSDVGivd-8,Python for Data Analytics - Full Course for Beginners,"FREE Course Files & Project https://lukeb.co/python_repo Supporter Access: Problems, Certificate, & More ...",Luke Barousse,2024-06-07T12:01:05Z,1432899,35596,1140,0,PT11H9M41S,hd,false
2026-07-07,data analytics,e1_XvYWWwX0,Would I Become a Data Analyst Again in 2026? (Honest Answer),AI can write SQL. AI can generate DAX. AI can even write Python code. So does it still make sense to become a Data Analyst in ...,Data Logic With Shivam,2026-06-09T11:30:07Z,68711,2513,593,0,PT10M54S,hd,false
2026-07-07,data analytics,QcBlhxh7vXM,Zero to Data Analyst - Complete 6 Month Roadmap (Start in 2025) #jobs ,"How to Become a Data Analyst (Complete 6-Month Roadmap) In this video, I'll share a complete 6-month practical roadmap to ...",Nishant Chahar,2025-10-02T10:46:19Z,166531,6943,381,0,PT15M3S,hd,false
2026-07-07,data analytics,aEeB6HfdvFM,Life of a Data analyst in Big4😱 #kpmg #engineering #bangalore #vlog #storytelling #shortsvideo,,Seth Ji’s Vlog,2024-10-20T14:19:08Z,390701,15287,453,0,PT1M1S,hd,false
2026-07-07,data analytics,IX7dSx9M6_I,Skills Required to Become a Data Analyst in 2025 | Data Analyst Skills | Intellipaat #shorts,"In this conversational #shorts, we interview a professional Data Analyst to uncover the Skills Required to Become a Data Analyst ...",Intellipaat,2024-12-24T13:15:01Z,1242691,55092,134,0,PT1M,hd,false
2026-07-07,data analytics,Yy7c4Up9ZnM,I Tried 50 Data Analyst Courses. Here Are The Top 5,THE BEST SQL COURSE I'VE TAKEN: https://datacamp.pxf.io/55Ggr3 ALL COURSES MENTIONED IN THE VIDEO Google Data ...,Mo Chen,2025-08-06T12:30:55Z,316581,13429,186,0,PT11M17S,hd,false
2026-07-07,data analytics,WDjpPG55qTU,8 Years of Data Analytics Advice in 12 Minutes,FREE 3-Step Data Analytics Roadmap https://www.bigdataenergycourses.com/roadmap I've spent seven years analyzing data at ...,"Jess Ramos | Data, AI, & Tech ⚡️",2025-10-14T14:54:02Z,91478,3665,125,0,PT12M19S,hd,false
2026-07-07,data analytics,Q-Ar-35nChA,Use AI in Excel for Data Analysis | No Plugin required,,Levelupwithexcel,2025-06-21T08:54:17Z,527439,5102,128,0,PT20S,hd,false
2026-07-07,data analytics,UMsnmA3Tddk,FREE Data Analytics Course By CISCO 🔥✨ #shorts,"shorts Upgrade Your Data Skills for FREE with Cisco's Data Analytics Essentials Course Cisco, one of the world's richest ...",CUET by Gokul Chhabra,2023-10-04T06:30:06Z,357131,13176,177,0,PT53S,hd,false
2026-07-07,data analytics,BIv4PHA_rek,"Give me 5 minutes, and I'll teach you how to become a Top Data Analyst",Data Analyst Roadmap | How to Become a Data Analyst | Learn Data Analytics Skills for FREE | Data Analyst Roadmap 2025 Hi ...,Abhay Bhagat,2025-05-16T09:54:45Z,513326,33119,1427,0,PT5M2S,hd,false
2026-07-07,data analytics,O1QfG5SXRkM,Learn 80% of Data Analysis in Excel in Just 12 Minutes,Learn Data Analysis Essentials in Excel in Just 12 minutes! Take our Data Analyst Program here: ...,Kenji Explains,2025-01-26T19:45:00Z,200986,6437,250,0,PT12M9S,hd,false
2026-07-07,data analytics,LjuDI7gSuj8,Top 10 High Salary Data Analytics Jobs in India #dataanalytics #career #job,datascience #jobs #datavisualization Data Analytics Qualifications Data Analytics Certifications Data Analyst Salary Highest ...,Dr. Gaurav Patel - Career Coach,2025-08-14T06:30:17Z,686330,2436,24,0,PT5S,hd,false
2026-07-07,data analytics,Q06TANHszIQ,🔥 Free Data Analyst Certificates (Data Analytics/ Business Analyst) | Data Analytics Certifications,"Unlock your potential with free Data Analyst certificates! In this video, we dive into the top free certifications available for aspiring ...",Top VarSity,2025-03-16T15:31:42Z,287346,15893,64,0,PT41S,hd,false
2026-07-07,data analytics,QPx9GZU-c88,A Day in the life of a Data Analyst #dataanalytics #dataanalysis #dataanalyst #dayinthelife #dax,,Matt Walcott,2024-05-27T12:53:55Z,76206,1725,50,0,PT50S,hd,false
2026-07-07,data analytics,6MbN0MVaQ5Y,How I’d Become Data Analyst in 2026 From Zero to Lead (Built by Expert),DataCamp Associate Data Analyst in SQL - https://datacamp.pxf.io/3JbOkK ▻ DataCamp Data Analyst in Power BI ...,Data with Baraa,2026-01-27T12:50:18Z,86971,3719,204,0,PT26M20S,hd,false
2026-07-07,data analytics,82uIsqAVVzA,Day in the Life of a Data Analyst (Work From Home) | *Realistic*,A day in the life of a Data Analyst Working from home- this is a video I've been meaning to do for so long.,Coding with Dee,2024-05-31T16:28:22Z,402060,14729,360,0,PT9M5S,hd,true
2026-07-07,data analytics,8chbARSxT2o,Analyzing data as a business analyst in tech,,Lillian Chiu,2024-10-24T22:35:37Z,736861,32896,284,0,PT39S,hd,false
2026-07-07,data analytics,WOazgGn_0ew,Data Analyst vs Data Scientist,"ROADMAP, PERSONALIZED PROJECTS, DATA PORTFOLIO: https://mochen.info/",Mo Chen,2025-04-18T14:00:48Z,18050,794,25,0,PT1M48S,hd,false
2026-07-07,data analytics,hf3_CMKIJQ0,"Data Analyst vs. Data Scientist Skills, Salary, and Degree -- Data Analytics Roadmap","Data Analyst vs. Data Scientist Skills, Salary, and Degree -- Data Analytics Roadmap, Data Science Roadmap, Data Analytics ...","Jess Ramos | Data, AI, & Tech ⚡️",2025-10-15T23:18:05Z,511065,12669,123,0,PT47S,hd,false
2026-07-07,data analytics,-JOmp3w9AyI,"If I Had to Become a Data Analyst in 2026, This Is Exactly What I’d Do",Hii! I am Mansi.. HERE ARE SOME IMPORTANT LINKS : -- Global offer for 40% off on Coursera Plus for 3 months ...,Mansi G.,2026-05-16T05:00:06Z,71918,4264,429,0,PT14M55S,hd,false
2026-07-07,data analytics,U-JlXWDqvco,Watch me Do a Data Analyst Project in minutes with SQL,"Join my Academy, learn Data & AI skills and land a job   https://go.analyticsautomation.academy/yq1uSG On the surface, ...",Lore So What,2026-02-10T11:15:05Z,253223,8998,168,0,PT29M30S,hd,false
2026-07-07,data analytics,PeIJngh9VjE,Data Analytics 3 months roadmap #dataanalytics #datascience #upgradeskill #livetraining,,Dr. Aditi Gupta,2022-08-05T13:40:07Z,1664052,86620,957,0,PT31S,hd,false
2026-07-07,data analytics,hf-x503PjyI,🔥 Free Data Analyst Certificates (Data Analytics/ Business Analyst) | Data Analytics Certifications,"Unlock your potential with free Data Analyst certificates! In this video, we dive into the top free certifications available for aspiring ...",Top VarSity,2024-10-07T05:41:55Z,603928,16872,123,0,PT19S,hd,false
2026-07-07,data analytics,bMg1A81QZgM,🔥 Salary Of Data Analyst  | How Much Does A Data Analyst Make? #shorts  #simplilearn,Post Graduate Program In Data Analytics: ...,Simplilearn,2025-03-05T15:23:50Z,1254347,37031,24,0,PT42S,hd,false
2026-07-07,data analytics,HPWlrUtXsUg,The Data Analytics Path That Actually Works,Work with me land your first job in data analytics  https://bit.ly/3PuQV5b Most people fail at data analytics because they follow the ...,Kedeisha Bryan - Your Data Career Coach,2025-12-12T14:30:09Z,122152,5863,246,0,PT16M43S,hd,false
2026-07-07,data analytics,N7a4yMziXo0,Is The Google Data Analytics Certificate ACTUALLY Worth It? (Review),Google Data Analytics Professional Certificate: https://coursera.pxf.io/gbNzrg Connect With Me On Other Platforms: Twitter: ...,Shane Hummus,2025-06-01T00:00:32Z,163396,5442,229,0,PT20M18S,hd,false
2026-07-07,data analytics,-lnH8DnPz3Y,The CRASH of Data Analyst Jobs...How To ACTUALLY Get Hired in 2026,FREE 3-Step Data Analytics Roadmap https://www.bigdataenergycourses.com/roadmap After 8 years as a data analyst and 4 ...,"Jess Ramos | Data, AI, & Tech ⚡️",2025-10-12T07:21:50Z,7334,300,33,0,PT12M34S,hd,false
2026-07-07,data analytics,JvMWxMU219A,Data Science Roadmap 2025 | Become a Data Scientist from Scratch! #datascienceinstitute #hadoop,Data Science Roadmap 2025 | Become a Data Scientist from Scratch! --- Description: Want to become a Data Scientist in 2025?, SamviraAI,2025-04-18T03:47:57Z,1478636,13985,73,0,PT6S,hd,false
2026-07-07,data analytics,8SPjD_UARno,"How To Become DATA ANALYST In 2026🔥|| Detailed Roadmap, Resources and Projects in Telugu",Make the Best Investment of Your Life and Join Our Beyond Basics Community Here: https://beyondbasics.dev/ Checkout Odin ...,Harsha Verse,2024-09-29T05:00:05Z,359681,29109,515,0,PT13M20S,hd,false
2026-07-07,data analytics,gN5Fdkcyfug,Data Analyst Roadmap 2026 | Land Your First Data Analytics Job,"Want to become a Data Analyst in 2026 but have no experience? In this video, we'll break down the complete Data Analyst ...",PW Medharthi,2026-06-12T06:19:18Z,39235,1693,77,0,PT10M56S,hd,false
2026-07-07,data analytics,ITGF5L20zJE,How I’d Become a Data Analyst in 2025 (If I Could Start Over) | Built by an Expert,Industry Recognized Data Analyst Certification https://datacamp.pxf.io/aO6deZ ▻ Data Analyst in Python Track ...,Data with Baraa,2025-06-10T12:22:31Z,74286,3290,367,0,PT37M59S,hd,false
2026-07-07,data analytics,7QNgqq154gE,Complete Excel Tutorial for Data Analysis in 4 Hours (with FREE Files),"Power Query → Tables → Formulas → Pivots → Charts → Dashboard All in one video. Learn everything, practice the concepts ...",Chandoo,2024-12-26T12:00:08Z,817465,16813,720,0,PT3H56M43S,hd,false
2026-07-07,data analytics,EaGA9eZW1aI,8 Projects for Your Data Analyst Resume! 📽️🤩#codebasics #shorts #dataanalysis #data #dataanalytics,Enhance your data analyst resume with these 8 impactful projects that showcase your skills and expertise. All links here: Sales ...,codebasics,2023-10-17T12:30:08Z,448526,24704,48,0,PT24S,hd,false
2026-07-07,data analytics,Qzwxp8AUn3E,Data Analyst Roadmap 2026 | How to Become A Data Analyst | DO NOT Learn Without Watching This,"If you want to become a Data Analyst in 2026, then this video is your complete roadmap Google Data ...",Top VarSity,2026-04-01T14:30:26Z,75634,3030,275,0,PT17M11S,hd,false
2026-07-07,data analytics,CA4v6Wb09Rg,➡️Become a Google Certified Data Analyst from scratch!,Google Data Analytics Certification: https://bit.ly/4eQD15R ➡️You will learn everything from basics and do capstone projects (R ...,Coursera,2024-02-14T18:45:00Z,169330,6642,43,0,PT50S,hd,false
2026-07-07,data analytics,L2rjyqUPpGo,How much a Data Analyst makes #DataAnalyst #career #salary,,Income Interviews ,2024-11-28T22:12:25Z,798565,12958,166,0,PT23S,hd,false
2026-07-07,data analytics,Oh-jASBQn5o,Complete Data Analytics Course for Absolute Beginners (Zero Prerequisite batch),Enroll here: https://www.codewithharry.com/courses/the-ultimate-job-ready-ai-powered-data-analytics-course ➡️ International ...,CodeWithHarry,2025-11-29T11:45:35Z,292089,10122,1422,0,PT9M3S,hd,false
2026-07-07,data analytics,vrs0aOgyq70,"If I Wanted To Become a Data Analyst in 2026, This Is What I'd Do",Here is how I would approach becoming a data analyst in 2026 if I were starting over. Focusing on the right fundamentals early ...,Avery Smith | Data Analyst,2026-01-27T13:00:06Z,13228,552,40,0,PT9M39S,hd,false
2026-07-07,data analytics,lQnd0PfdLqQ,How to Become a Data Analyst in Healthcare,Associate Data Analyst in SQL: https://datacamp.pxf.io/Gbn1o6 Data Analyst in Power BI: https://datacamp.pxf.io/1G1zo6 Data ...,Mo Chen,2026-04-20T14:01:13Z,10341,524,26,0,PT7M39S,hd,false
2026-07-07,data analytics,nplotMcMZJE,The End of Data Analyst Jobs (What No One Is Telling You),Free Data Analyst Roadmap: https://learnwithlukas.com/da Data Analyst Certification: https://datacamp.pxf.io/lukasanalyst ...,Learn with Lukas,2025-04-14T14:06:53Z,231172,6602,343,0,PT7M7S,hd,false
2026-07-07,data analytics,vmAD-QLPQjk,Will AI Replace Data Analyst?,Do you think AI will replace Data Analyst jobs? #dataanalyst #dataanalysis #AI #chatgpt.,Sundas Khalid,2025-10-19T14:30:37Z,133149,3544,99,0,PT1M22S,hd,false
2026-07-07,data analytics,AUOJK6RL5t0,Watch This Before You Spend Money on a DATA ANALYTICS Course in India,Codebasics vs PW Skills vs Internshala vs Simplilearn vs Odin School — which data analytics course is actually worth your money ...,Mansi G.,2026-05-09T04:30:06Z,29314,1350,543,0,PT35M30S,hd,false
